image_id,fold
ffc005d56a21efbd034425623f596984,1
775777a9999dc86820444d6c67c5c78f,4
713f7390942cd359d21b5340f1508427,3
05cc3233dcb5489d2333ee62339a3226,4
3ecd13e82ee7dedd1ae1749a16cac7a1,4
a9001c117730dcb698f2186402a5c697,0
58accdf477bd85e51be2e67c291b0896,0
51a08c0f649d0958cad761b47f6699af,2
f3d92b6ae8a2ad0325d714b395229e79,4
fc276eb59d1ae3212d411c903167ea00,2
c6d1785d67be481c683340160bf95690,3
2639c2ede0d5a7cf6e924c67fedf60d7,4
0c514de56dcdc9d3b7b71173361a5b7b,4
90bded96836ea370356065826e6e5824,1
320543392885dbaff272faaae7657749,0
df1d15665468688154a86a6b45b7fd71,0
aaa5732cd49bffddf0d2b7d36fbb0a83,0
dca769d431e4b8b64a5c72d6a8663738,4
1240d1d2b60f75c4aa51358b73ee3fb8,2
a9a2bdda9278e216b19a3a948f4f29ad,3
389758c9e3aad00e774d581150f372db,1
cc759aa48c28b7711bfbfc7ebbbd762d,1
eaf70401521a619ef57eb894c4e7816a,2
636a1fa2cd4d66297c4f63eda2ba16d1,1
b376a3dc044849448f2fa1665243a840,4
2314634bf328b5e24bc7a5a3d82c08ee,3
d0d12e2cd5f7f1e626ada65eb1e418f1,1
de06480e9ad90fd6fbb3b2496eb6d35b,2
64d853ef2f8fd85e3a9b09d3791780e7,4
777e89beb78fc98db5806423fe7f7254,4
c1273fbac7df8d2188b1854ae6584e14,1
184bc80c0ef21eb49d00434f52477f04,2
004dd32d9cd167d9cc31c13b704498af,3
73cea45cabd1048067e6500bdacb7356,4
ce9932f7fb31128b15ef9390cc78fe4b,3
28ca63263be7194fbefbfaedd0637469,3
1370ed5281f0658a1584e0e47bbe6ecc,3
ed2306e1735ee4b91480e74fd44e5a66,2
ddc0548b91893ec459bac4504b9b10c6,4
0bfcecec15bb9bef0c8e59e2776ee3c7,3
73a68f27d9581434d99b621f0c2a434c,1
18ab344517b07a6fa78f38b9839fed98,0
e70ff0b6ac8c6f0ec256d88969cc81d3,3
760f8945b00dc239d46a48bc34909eb6,0
3964a98b6e3c6471ea04c89c6ec24da3,2
a9f1aee928c544e2fd4a4cd448771a38,3
00fbee5161d8cc715b3fe69e16cdf147,3
647d3abfe758692da202e00ba263b41d,2
4695453e7447f0c2266995c8dc4c0f78,4
c61309f50b0ae9b10f470cc11546a864,2
ffe06afd66a93258f8fabdef6044e181,3
773e080a5857ba8c0669c435af2f1095,4
194066dc552ca10537a8aa68fbf1f65b,2
c3967d215e9b501c70e72ae95e8dac51,3
ee2eff16873d8db59ea97fb8ad5e58c7,2
de124c437af0c7faa34f70eb9f6e6f24,1
e723db912f549d6501ae5bde6cc7c672,1
3b8a504e9cb1a71c7d8810dbc83c1f3d,0
60cd3ff208f41abe56a6fd7c594dc103,1
637e9203f2969b9fd192ce0b1d93167a,1
13813facc985c2ea007fdf764ef98a5a,1
0e347ad243e4019fad579d3282a730f9,0
5ba77a03901ebd78457cafea98211001,0
fce245d75cbaf17b6ff941791ca92987,1
254289dc6ef3ccf26a7ee32617106936,3
dabe405fe14fea8abeae766fdaa96185,1
d0a19a35996817e2b7a5f4c6c35c57be,0
75d610802826f390bbda0f4e11260a56,0
abefa7fbef36b2bcc0c67eebb672e820,0
a686274a69747305cbea99f22c4361d7,0
61bdeaac05baf83c9df0395ebac73ba9,0
92a9e09edd02a9f50ea0bc8e97ab96f5,1
f7d30df03c85f640e735995c61e9e2f7,2
bc7b4618df125b73c9bc485981b3d210,0
7c064b4fa48467ba6c1ff3b8a6c28bac,1
7198a4a8aa40162461573004014923b2,3
cc2efe261a8e7d6dffbd3aff1f33d439,0
d0cf3aa67b62f08fa1493ace45df7843,4
ce6d24c6c8eba65c1c0329505c6f7eb6,1
4f323a5ac8121588c5ddad88eef0f0e5,2
93b3300fd244ac326a9f11a6a47ed016,3
69f32b20f51e4166809a29e594764865,4
7d579241dab0290d2f36f36ef460a5fb,1
ae4eece1cdf581598449b32f7747f3a6,0
bb7a0a44e75f9a9dfe0676c2226b4e66,1
a3a4e7642114d0297711ac4ec5c70a04,1
4aa3b5e41208988c1e018f2713b9e321,1
cce758a516c17f64403e0550afa13705,4
ebcb278bfb1d92fd4d48046fd697e2c0,0
e33e2787c16fd3291299992fbabb7636,4
e76c15467a217238e680e38de3128f05,1
bf779325c9c16f04957839ba92518ab8,2
e9e02b1633898ce8d73147ff8017776e,3
2de16bc6e49ce2a2e371f01824f78600,1
8bc15e3da3a5793c473465b6a5e709c6,0
79af987e53cfb0bf7187058829f811e0,1
c5560bcc6aae0963ce9946a2f0913f16,0
3b89fac978a021d49806d2f75cc9f4c2,0
ff567263913a91c99abbe39d9d679b93,3
94c205e8b05cf240044de9c9a13ea071,4
58c9ebcb84cf500f25352367f27fba56,3
ef681b0b3a47c6e034db1b86ce5bd1a9,4
a72d4017523d473110826da984945c60,4
464cd07657f6695896ac14c4d259df5f,0
29392c4ed2a73fc38cdce3db84fa624a,0
35f629e359399d425289242b698b3f66,0
c45f0dc57180a2b709e13178001268ed,4
b083e93e44742431259b7bf6f4df2000,1
95781af679bc9da8eb878cee3af3d158,2
bde4648639af6c2a3872086fad035077,4
bcfe9f95b00f5e94d7dce184cfb8b97a,4
ebec55b101d0f038aa52b6c5f83bba0b,4
f944e46987d2a4e424c34b9a87ab7d99,1
c712026c5327cb58b470cd7e97982427,2
460b108f9429430e435d2b25e8bdb251,4
ee969b43c03669148a16cd7246e3ddd0,2
56bf991045375c78e5407cc03ebdb759,2
a11991dab102085728874c2f348eeffa,0
bca42350673fb369f1fdbb6918bff701,2
69f0dfb6f42c910861aa0bbb23a12639,0
32a9b5b85a1b52d9a9a677aef9d0b837,4
da5fc79f09ea997183453a16d8f3c393,0
d8442dd9a38b2f244a020c1b39107751,3
23ec43578519dac256b3f6ce800b82e7,0
b91ce7c3fca8163db4368a79311d3c54,1
e5fe44e45e6954360aeccfeac99c2885,0
d23e0709ca64ced49fcba580e93a5b9d,2
14cfeff25aa96b156a952fae9669162c,3
2f27c52c7d58fbe0818d6531d3707c78,0
cb88fb1e0305ba94d8186a245ac2193b,4
b8a598ecf3d3351a07ef690f0336b8a3,4
de90a267b2e51d4222e905ee6a83ea48,2
55c836a2684cfeb94928d662a52344d5,1
ecf2c02cc3881e508933ea679c43f64e,1
15ee33d8a2845dd72a240f17db87000b,2
aaaf612f7fec8578ed03e4075b429a21,3
caa14fb2f0bbb55d6718f0d090752a32,0
cd19260dc9973fdc61691502ae1942da,3
fd5de97edf20d6f2d0ea1daeea8315e1,2
562465ae94b7c3c45a9a5bd4128cbae1,3
8261693622a5aa8b3806c8339cef066d,1
fa3d7248f7b7e1f10eca31601e81623f,2
896aebfb6f7b259cf57f240fb48fbf3c,2
9e0f4a948ca41284a9bfd7eedaa7aad3,2
42ed3236c832fa436b51d774fda8f3cb,2
e85bc7944c6dad97514e5dbbf774ace4,3
8c5fd47e838f44848c14076f71fe0d10,1
fd03054e356d9e95da6ebba5d9c7fb07,4
7b1a65b22d46a63d2180cdb05fab5a11,0
1fc02c67c10dae06aa3f259d8374a31a,4
867b35251feb629d68d6801ca1af88b3,4
8e8e466ee8644a88c48ff4decef87949,1
a656612b4ddb61780536400c117a9b91,2
25f05be992338d0229bf3a5cd110143c,0
d367d2ae429c9f746a3b0fce1f845b63,4
a7b66cd218d528810926c911e1218b56,1
1ea8f362be901720ee28cce312a7d509,4
87bbc9137ece5aaeef9d67f6abeb99df,4
d249d836be027a87143de501fed43519,0
4a7a70d00251af024d70dab5a7e8d228,4
6e8abccc98b71d43a680d69b3f9af124,4
1a083757c0cb74de08e3c02376732459,2
7b4620ce61fb768c0ad330e3bd9caacd,0
93eaef7c97c70876d36d656b675de171,2
e46ba29e963710a5293ac945311610bd,3
3790419eed3f86165b0cb74ea30aaa01,2
275d62217ae06ac7e773c5cd2d568832,4
596ac7795d35e94f080254e0e405c0d3,4
5974c6321830dfa922dfe5f6d919fc21,4
e8b55cf005b13b68d988de5b8ea3da95,1
25caa73d08a34c0bedd8034cb4a623b5,3
5c7e3c7f2b7fbfaf98f2172e2eaa8f28,2
94dcdaaf4326572b9ab6402c00a73c57,1
93c360d81e7e85d723da037885008528,1
1c6073151697059354f3b8b03d9c4c8e,0
6f68931d407b98deb1c431c471e2dfdc,4
40d11d4b3f2f7086bc1622e6b5bd929a,2
89fa9845d25d82d60c3b8ec4ca9fac14,0
ca8d1d9139e69459bfbd3fdfbd909e8e,2
6875cac943f84443b8e7c2a44ee809f2,4
63943deba402196b1f80f92b23881ddc,4
28e69ed7b2c2b132b29d50a9ccaf6238,3
4cf118a3431367ed792a1a9444a948d9,3
d3b34f76b7192172d6ace4f167cb3924,1
4dee4ae085e3e0d17e61e97bfd182fdf,2
134160267beeb22f782f92b728cc5abd,1
d1258da064449272f0791bc950214da6,1
98b21ebe0f82df97ce203d54227d5744,1
1dfdeac1fc181e305aa85de148f0c60f,1
51d0d7b3a0f1769117ed6e3d64445f33,0
e1cb7dd62d9f43421d5a01467307b98d,4
dd918d3f330e54cd566615c46436495e,2
65eeb8a6bb20edfef24a0a9760336819,3
5ee927ed5d354f5f72e5d341276eb5be,3
b4e5cfe0f1616168c2a4524202c85327,1
9d98eb6c404f3c3d7191a8db379d2994,3
2929fb804a8ce7c6e2210e0e5710c243,2
5459a94616c8afbb4a9ed05108ac88ab,0
3b994de767ea6fb282fe774f88f3fe3d,4
91715bd01b55f5f06db540218cbb312d,1
8af0aedd384b877915768fd8e39374f0,1
7097af00518c3d9b003a0a016f358990,3
5edc82d679cc29b4d7720bdc45c1ad45,1
418e83f3130db21d5ff710a3ecae7d49,1
5d33e6224a522400d7a4bb76e47fcfbf,2
3efcd150bd22aecb8a7d7899dc11b27c,4
f2cdbdce3204d8c92da1db6034ff6a19,1
c2f90bbc5200609817a0745279582e72,1
d40022119792db6bb90f85d2d77c4d01,2
4fc84c3c665c970865284b352e2134e3,4
c415d5066e843809c2e74381c391cb7e,0
251b6517db8b1474cfcb5c15ef53bb33,3
f1cc477da5b2b0a5718a30ec82e3a0d2,1
be58fcdb43ffb0e4c81bb6f19e0f6f2a,4
623055537fd299a566acf58214ae2133,0
5a0c402207e52c1e96b4995c2f781519,0
53a0d392e204cdbaa181fe636dd62600,2
007433133235efc27a39f11df6940829,1
2ebf6b50e4c245e4078976a271b7aa79,4
318cb948ba8cb28995204b0a7ebba6d4,4
2b03baa16076f3848892001f9f5d392a,4
03a1deb18638f73ce898b2adac1c8ec9,2
c3c632f5b9ce3460a6fc15544d6f5582,4
6e9f8456612b8c7ee6c4a5027539bf80,1
cc56822c2b73e6729fcaccc06c0b3ce6,0
1d46f4df1dfdf3fa0a06b21e9f9ae99a,2
f4863e65c0c0860027cd2a3f34bfe1f8,3
695603da155d297ae307ae2d52abfba4,4
0dfd3861c03378ff72a1d6607ea72829,3
6d177be639f1b8388faaa200eb81aa26,1
3444f3932c7c9d04bb8fcb095037ad06,4
b31d1678d2148a94702ffa5bd6ac3aba,0
0497647d8124c3a7f498c89204b7afe2,4
9bce8bb47c22ab502ed7266e2e3762c0,3
32137f2c309e98e70a78da4cd1382663,4
f800a3979b283e4b697fa2aade0c1947,2
78d0d8888cb53a305dd5931d7cdb84eb,2
46139ecde6bc5abd09e0dc4116c85fb3,3
497cc4009e9ae310b54de6412cbf8b4a,3
41b01a396f04c9ad63b9382d91f05cb9,4
846a48330c171d2fdeef2b0653ca8e07,2
e7638f9443ea67c64e7befcfb52d35f2,3
22b05f7f7b5dc2c88e0b2038cd1a96a4,2
40ec1569058af6c26f95522ccfd30693,4
2409b82676fa73d6a71cde9839222b4b,1
9b420fa839c2a9e3f03836e9b1b6de4b,4
c0734841bf4ab24f766983269c323bc9,4
224204f1ccde52b6d5a43c94440d9324,3
a880877c39bb56738db55b44336087c8,2
b6f90e7ab21daafd78c0c8f8d6370afa,4
4f02c98de6b8540d695f300a2854b28e,1
9878c2c100b5bad2fac735ef46a0321e,2
348acf4acd24d50bdbf174e29d4e7309,0
be9a4ad52349a7a82f4e8ac2154e93df,0
57486ed4621c7d8e0938d629895c7666,0
addfcd0294884a0539e9e6a39d07c7bc,4
ee1110b27defb401d09d65145d2c046c,2
4ef93f78a475b96a782e869248ab2505,3
37c9e8fb86ad0fe93742f16f33c2136c,4
90ca0914d80d3877bb710d95ab9de2be,0
cabfce354dfee1e33454eac72a312677,0
660b6dbddfd14ab406f3d6b0e573f038,2
0bf296ea0621d5539aa1ca71600e1f09,4
3d90101372c0551439a5c64d1e5dd03c,2
85b43e64b68fce39237fcfaf32d5a7d7,3
1553a517c2865e17ba28e1fac79bec75,2
4ea43ff0fefba731d58e440e346aeec7,3
aa6fa0228a86251c04d6a74b7bcf1b12,3
5b4c450f95b5b0128b2465b8e7923ef3,0
7234d2bf2df91f65e94e9ecc4ec5827d,2
b6d692b8d90c1bd9273bc36690796a8e,0
9b78976098554461d749dc6ea6afc9ba,4
a72727c39add8982af8cc5b32822bb40,0
a1867f63370ccdb636e2ec006b5f0a6a,1
274187a867ebf7834ab44372da776439,0
2f1ffd9eba705b8795e52d48bd31fc04,4
3474fd9accd7a2a6e537b295161930bd,3
11fb56dd38d8f4179c702afacbd70d41,0
79076a8b8c506ea1a5ee4649abc2c073,1
98ec8d1647323eabbf356e9a87065edf,1
97ed26d2c626a5f6200d2f6da1a56ae5,2
01a9472f2b061f80bb7c125dfa9771e5,1
d649e2e797bbcf9678e13cdb008ace71,0
eb6d35c149072c75cee433ec81ba7c49,0
9601f5a50ae3847ee3248320b84606ff,3
8addcf68a92fde8dba0b2a99caf9bff9,2
014006841b9807edc0ff277c4ab29b91,2
00c52cb4db1c7a5811a8f070a910c038,1
bfdbe56fb7fc4d7b3d151370f897d503,0
7b3f3b2a473fa265132ca41c139372b0,2
26f8ef8adb88779ee2e40da2466bbf02,3
2b959b442154e1f4627cb95d04c31745,3
25961aea3db8652eeb0bbce7b0b539e0,2
4195422677dc2b79c2a9f2d7bc6bc3c2,0
9c04e2858149df8ba60cf7560ef9d50c,2
446664c5c1545096585825aad5bc9310,3
bd044fc0a6c80e3f94bdbefb3d36cdff,3
ba7eaa33d6aca6ec1ce59e741e922664,2
0b90de9a5e884982c165c6f2a46c5762,2
8aaec063e9ddc9511008aaa0ae48d0ce,2
3a6161c02efaf0c49fe4dc6ffd76c838,2
0a81500dc48b2bb7ee19849502360270,4
32ff402bc897175da9f8cef21d98e3f7,2
700a11960e7458ed75689c47eeebe141,4
0c63ad44d6bc717dcf0c965d1284d503,1
5bad1f2f3c89c27ea00d2ed6bd8e2de1,3
5ac73737e95e35a36d1cdeb5b23cab12,1
e300fa3d0d231de0f5c533900bd8108d,3
b667f22fcffe74c3c719b11c6d53cdb8,0
1c4653246dc78308252d47160786ad15,2
c14f91d31474bf54a1e425d73de92818,4
97659f526c8c25f29175c9c5d36d31e7,2
4681c871c48fa6b0e8621ead93d5d45a,1
998668b127c12acc5450bd87b0f6af30,3
155867d947fe378bcce54cc1adf8acba,1
c411cf81bd605e263ea8da3b35d05dac,1
c5aa2c9c8960c835f7e7daa2b86ec0e2,1
be58ae01e2b2ddc28eb6673aa7e47819,0
7746e3e26cb571b77521d430398c2cc0,3
a331bd194ce409c37923a64ae652009f,4
0325d6b779870b7bd216f3a81f6ab3d7,2
e4ddc57e6642607be5809a7fd02bd612,1
2dfdd6b4aad360a5af8a9615b3964b07,3
fcb820c8c3ea34338e648444b90b8307,1
269fa3df1382e01014f96edf7ef9b731,0
37d10efa4de1f3359dc6c41004764560,0
08ab45297bfe652cc0397f4b37719ba1,1
4edeef3fc8d40f2f34d4a82cb13dc28d,4
4fce030094773bdf132fd81c5febce40,1
32291426a698e316ff990f4b93e27e98,0
9d824f1d72e60812b7a165c42e1162ba,4
c45e498bf134c619d637029d36efc78b,0
ddd302c374af146eeff0408e2b5da995,0
71a66ea303504eb43f3369162d0a9307,1
4c268d06891916dbc528a6de7d953819,0
3767034a72b2859669d8278458165c7c,3
f72312afae5c61af709e35b9bc6418a4,3
76c8934b7350a3ad777b94f624390dbf,4
c24bb6e1c14b242a4744d9854f738470,2
63405137826f43487be86096f7191a76,4
1c36b3db47d83f1436bd260288c5723f,0
c2ee76e04263e6a702fdec2fe7502cc5,2
8cf115bf4b3942283d07e9acea23ef14,0
02ac04211b58466d13d690dc9be8adf0,2
ccc36a9cc1e759ad828fafbb7694c4a6,0
26bc992079d504e172e50fb565915bf7,0
c794f26c98b4d7c37133809c2d3f8aa1,1
1562710a0cda2f5494cac08ea3c536ec,0
1d423b8701a1b47e4076ed303562ac9b,0
4440238097875a7ffcaeda8d7cdc420e,4
b4c996e7f07d1193217664a4fbbfa704,1
68a68e1d6735eed0b0aec0022e5da010,1
b502324488d82fb0e428d5bc4e0cd36b,2
a1d31796040eff1d8223f486caa01ab8,2
a984d6acdf209063c490a921cfc53b64,1
8596a2f7e68a0e11a5653fb2457db08f,3
259178ac6e1413c067aa7b0f01a13f7a,2
0e37381aa92c289f168388fb6a332b8c,4
f74b179bb617e92a6122aeb16d85bc50,2
d0722f1c8a76133ce8400a4c1dafce5a,3
6518dd103748ee00e9bdb448f585bdef,4
48f4ff8f16b57774f3d7a0b6fd8d2f73,1
13e0eb0bb20ae07ee32ce2d6a70ed9ff,4
8421ac14e6120aeafee16003f19a9d76,1
7ae3ce7d22d6f62fdd339ea657ea3c70,2
77e6971aea24697a8ab12490aba58aab,4
f4252060c37bb037f3b93a39e5a4819e,1
562f3b08fc6d89e07d5ca8321e2b17a5,2
3cdd1b5804ca615f07b0da831a6cf368,0
6a5cc0b66b8d4af9c13f1303c6de5ffb,4
815f7c4e93ad872cb7b7281bb98625a1,3
72d976f2ad72cdab7c812f170cfa8a4f,3
d0cb73c9ad19c13c6fe93cc2c61cc073,0
d9652aa1aed6ef06e2c1f8181b734d9e,0
8e8067699657d35ca314a76b3892307b,3
89a1979b3baf29215a093228f11372e4,1
74c2ad4cf2820e6ede00c6c4fb3e4ab2,1
7a0a36bc6119e3d78474e6c8ca875725,3
0fe439d806b88e850a6a69442d295530,0
4201ba655b6456240e68e7122614e6a5,0
e528d21e5e6c87a9a1579214f6ec345d,4
9809fc0befb899cfc165fb56479d0362,0
41a67f858d0135f033183c8f2955e79c,2
e751701e415e67adf2496bba14863d34,1
6788613b15835202197519f788c9f435,4
1be6e10d8e0afdbe07aab32a2985b23b,3
f6585a3970cea6d6b31cf28f0a7b7c55,1
2910b44434274b848553a4ec3db11df8,0
a6a9abc4a198371ee181b4f24c4d65ef,4
615b8a4e40699ea384e5f518ac0c68b4,3
0501146a8a4c4f0f20309ff360059862,0
3711df960b95a8a8a61c5f09789d3084,1
2c8fd1d0ab8640342f6d10a0a54e5279,4
24c94ed90d7bc1ea0353ebf23c887536,4
7b8d2f39e387bc0a54504377f8318247,4
bca92627fd1a1e37630c13079cb10b4f,1
9edf591d741baf346fc1ff0f42dd4ddc,4
105ae7bb05346ace6021610f723adf97,4
4840094b5f83d841f77859ed1ce6865f,0
fc841358b1ae7c119b6224d0076046f4,0
29f797d63f44138202a45d24a32de5eb,4
eb9d4025d77205c0dda3d5f7431ce1b8,0
2a560b45f1696770fecd76bb8ca75c59,4
9c181659ec10a2d3c0d61ce45ef6d16b,2
0bc4086b7c5ed0463dde3926f10fc298,3
6a723ff5302670dfa4fc477095791a59,1
363858c33e69731d7916333c5019668e,2
c40fab4c4c3658f40cc9a73c8602d8d0,2
b24c9a61f01ad6ce5006ce9d06d1666f,1
95934fe39402403648eefd57c9be8692,3
91e740d5dd2c702b30f0c6c4300512a4,4
fd5604231cba46e8cb162a987e1fb3e4,3
f8ddeae52360946c80eb4238e01415e1,0
ec3f8f4e374dd25c308d7c4081c720a4,4
84a64d55903e7dfbad5e59693be25669,1
d56d1e479d43741a7fd063355c415577,4
320a5a8ed48d1d03103a79659913c987,3
d55f48bd044aaa65375a07b6c02b34af,2
b363351dfb3083c273593c99c25f92bb,3
8e4d95c12fd86268fb764544dd341c49,3
c7e159377563c722314bcef3e9537c10,2
a6220c7ef591dd3f61c996877d0504d8,4
35b2e442142f53c58e83e1a0f0636472,4
400be2106c2e1d3b4a505b075f9c3943,2
ecc3d16c7cbe0903bfe1bea8f3755236,1
39ec527984e5476affd895acee3dafaf,2
6b551001da9ab34a28cf56529df5fad9,2
1dfa9e0e91f817fbd98ae93fc20d6255,0
c8005edbb20996f1efd85cdc46bd805e,2
ab95cfdb8cec294b669f0da558a359c6,1
bd6a39de18227e44730c228369cea0f4,3
85ec340020fb63c782e84901880e8684,1
234fc34638b5b9a3a3ba25e514fd47f5,0
2a006dc0297080f9f6f23397b180a889,1
c434b351328d1202d90d7468be10c46b,3
c14beccd6b55d7b57cbc2304987b324b,1
7949ecf12e340288cf6a60bd28698559,2
867bf41f609802d686b544b1f8afdcc2,3
e5875827ce9f2f526f46eefff35ab893,0
848c7be5504d4f2e9ba4e949c619ef62,2
bfc79c190fe22ab12658abc19d07593b,3
f0197942d5cd986426ed3550e562d495,0
504412fae0060c9e33565ee870c5f9b3,1
84e233a4bd768d33767d7d53acf2a96d,3
291b2132e1fb9131478b8d691406874b,2
7c1c9f803f1d53bd81082a633b794093,3
c4b7ca39cc464a7af7f80fb9f4bc05c3,0
67f5929b81aef7c91f8501e93cb04193,0
92a7876fa3e636c7cae555a615c6c192,3
c84fea3b1bf5a15085976b66ba0877dc,0
e05d82c55450c622c1e477bd1c7006b2,3
242184480428879aa2b44933fac0d491,1
012f41e5276e881af134c1ae218455cf,3
4d3882bcb3cfa5661e84b381063d2917,1
13a8fe60e02b607f947bc9495821b1a6,0
9c03a2d8fbaca4009d887539b1bab17f,3
5b4819f36fb394dd3fcda83c3a3b7ad0,1
9158baf42019752ef196d31796e7a768,1
7b5c303bc727db87d76486bc15084adf,1
999a911f00a8647b3603859bf62c8c11,0
c022687b86e4e3eac79381053480e039,0
f6b3c12a983a398bfafee0027cf523d5,2
92da77a0c27bec421940eff2cf7ffa44,3
3a7ae2d6d9b4bec6df2e203552dee342,1
5811cebb423e45f0e351da2dd159e40f,2
b90fb52788bc4fc6be21377c096008c3,2
a47472a2ba96c2936dacc23b938bd9b6,4
6994fb3398aba05141d0824ead52e474,0
9868a54bf110a952ac11af9f4659c5e1,3
a2876051374ff6110f7572e64013441d,3
4166b08dab8537c35b51cb89616ef6e1,4
eff6063a1f4154bdb706cc022b3e3bb8,1
69e2eab0eae3bb4ca3650e3854534f32,0
f730b8cd7f0d3e8c054e1a1cf1c8ece9,1
e6a72561e752cce36b942ec74f168701,2
117322874280c217ec357f6de7b5c77f,3
ad7966354108cafde4ab6dfc2abcfcea,2
ab8ad31b80419f9f49c6b62f25d6fe59,4
d9ccb1baa42354825862d4e4b3e48507,1
f64bc79d13c9006047a3d4b50601599d,4
f72a292af74d5f53b5908ab094a1301e,2
11bf68736bc51525ed31f21abe8ff6a5,0
a0d4b7a115f83077d88361dd38399cf7,3
4f53892473ee239f9dc9d80047cb3627,2
b3d9908da3de040885c2523ba4623a2b,4
33752aa0f25ce754f491b9c6c442983b,2
306c500894cef0f73406f227152ef357,0
9c86cbfe613e532936220f1c325cd108,2
5625ad41d6d9edf0533c202c88749b57,4
fc12d2a7d97431711f9e80af51c1760f,4
95687706ffc4a2750ca1709258cc88de,4
815c0f16b5b809d54293c6c981c7daba,0
ae9c53b32653368de19c3433eb91b6d9,2
a0dfaf8d608aac9ef3de97f3758ab484,3
ddef4e1c6a194049fc45361836134ae7,4
ea2f3faabd452477e8f792ca02925cd0,1
e424946aa014c140468320fda4683cb4,4
0b180497f297ce3ae7bba222099115d7,4
102457e538762e4082f7ee8a4d1a9e16,0
815cdf5c920260e8174242bc3395b527,4
89dc2910f86eb2f24aeb28fbcf55d996,0
25f1f45391a5dc81aa7d68a9f06d91e2,0
f5440c7daa9981ec029c955999443de8,1
c2828c7ac6c7857c52b1f374805426ce,4
698b4103a9f029886d32065d2ff436cc,1
4096244b63ae69345283dd7bad8609d0,1
c8cff52f615d95917befd491cee1614f,1
259e66de7ab753d9c36797b831ce518e,1
e3a26222873878047740a3d40ce041ee,1
0feceea983889baf5672d8caa4e22781,2
21e4e2533162dc9eea4b2508b0d3df46,2
abfa45d8a5a8615362ec7e70e7f57fff,2
f2920e8b3c4e7dfd3680bd19cb10846d,0
abf805f154494f6b9fddf2b66c6e6c43,3
68f5d0cf51594a0eea7f8d19447d4d61,1
06ef49a7b77e883f089cfdd80642d6f0,0
7330d34ce601199f83d5aeefd81e11a1,0
33f343b9a016f58f2e78d1b2109ffab9,2
c508dccd42708eb8dd47b39a6f1c2c3d,3
8d023fab6d98cb21342681e0dda180d0,3
0583f220404a873c7f288d1d908dec96,0
0c884ecf6571905365546a078c02133b,2
c796147977f93a05cde995fc05fca861,2
e261d02e8951aa3d7f0c32c6f0d5eaf8,2
0c0041c562f7cbcb69a4d195d5a06114,3
fb39e72460b6da6ea5e9c8efbee2c78c,2
e28b4d3bc97a2a495b2f491813036776,1
ab0c6950b69d38008bea90173b44aefa,4
2d28055eea0125a66fef5d885d0786f6,1
915dd7918f5bbd16aa1ec7a677dcfe13,3
bfd646393bd83e42b00c235a1082a6cf,0
d1088ba933bd7066a3a777f542f61fa6,0
f666a00c76f56bb6a40219a3da6e0ab9,3
9f86bdd7edc5c5502d6f89386586c3dd,0
513df48401c90bccafdf9546dc25909c,0
16e1c7937dc0a2394bf82f863dd1a25f,2
366b8bdacfad3a89f0284b0ab0f3e294,4
196f3b66be713d67db88cd412ed8768d,1
6b8bcd9c84523e1151cefad443a137c2,1
2672914ac9d2dec1a04d09aaac482df1,4
221637f57fab333edc9e75bdebd06685,1
5610328a948bda29dfd0e939d28e9f9c,3
6face919f28ca99a0acf083cd58181e3,2
d4937c7e9d120469b686ff5d34e71fa7,2
ad1592d1b4b1f734e59a92f5ebef305b,4
537e2fe52437bd0b4f139d9397208c55,4
3bf9e151fbc4e40b0444e6a19174752b,2
344cc56a75aa993d5b20be3f31210879,0
8809e1cb2640ba1c6ebf7fb3c72dc250,3
df2db313fed88b1a26bcdd961bf36ff9,3
1af7e665c7903097d0805cdc95e9656d,3
5ddb273c1966b8e5849a9292ed4c96ae,0
c330ef6d8c6943ff7c41a493b215d04e,2
8b8947e12fd0c2b222e3026a1cbc1972,4
8ad2547b9347d850bda6e43eaa3a0026,4
376a68a1f7236d0fc5586d3d96442295,3
71558dd96f24a06b1d3c9db21c183bd8,4
35c399eb25d0d2fbf45481de19e53366,1
4f050d873038964b8be2a72d0d67f465,0
06636cdd43041e78141f2f5069fa62d5,3
98ba51c7a4ca7316ff1bc776365ca14d,2
57ed01ca752b76a1a02348b1e4492565,0
9dd40c0127d217bc4917e4db40e06e94,4
4351d8299a773ed099cc12148b61fefd,2
6c42113e5d51c2f864e0bd40fc14b657,1
d6d46d84e69f9d216c81b39bd7acfd08,3
05ae9c45c764c3e40da1e8785a688852,0
620261483418740878617c4e04015457,2
effe920ec2c4a10fe08d237a806d04d5,4
c0198f7f142f6c3b812ba2f7917c17e3,4
f8afcfc27d12a46a36fe0150a56ee749,4
ff17b5e40b6243196d7c47b36efa4646,0
2d5d881e4abedaf2afa83807d93d18b9,1
6ea3b98851bd9ec5522236152b8998a3,0
091e4c8eda34e392cbecfc81d7aeb6c7,0
8450fcd867e21d490005f712b1986960,0
a1dcf957066abe4334f9706a224ba3e2,1
bd2e601260328eb00f086c777d514bf2,2
9921310eb85fdef96f5ec4b5bea102c5,4
209e212fd587a016db5b429425778aa5,3
913061935711a7144fe223f4606ab68c,4
e84a9aadb35ccba696e45cc79779525e,4
98eff279b10d8e5186e406ef91de2f3f,4
e10ea1f294e02f216204a965c2fe09e0,2
6e9b1dced21f3757410975de012f3a15,2
36dd11dbc0aba4413623bdc44775e6fe,3
